cid,aid,Host Name,DetectId,Severity,Objective,Tactic,Technique,Process ID,File Name,Description,Company,Detect Date,Scenario,Status,AV Hits,Device Type,FalconHostLink,Parent Process ID,Command Line,MD5,SHA256,User Name,Disposition,Detect Details,fFirstSeen,fLastSeen																												
87a24226f33a42d1a19c24053061654c,5cab9eea06474e249f8343a0b8445575,W-510965,107375818211,Low,Falcon Detection Method,Malware,PUP,250247425209,tftpd32.exe,This file is classified as Adware/PUP based on its SHA256 hash.,Company X,06/05/22 19:42,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/5cab9eea06474e249f8343a0b8445575/107375818211?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,245031590481,"""C:\Kyle\tftpd32.452\tftpd32.exe"" ",22a29cc2d405cb4a35692e44c5c66520,c34aa849239c81fcf97eb9e15c5f34f70a4d6cfcc0b0e88223186819832d2b7a,marr4520,"Prevention/Quarantine, process was blocked from execution and quarantine was attempted.","Severity: Low	Objective: Falcon Detection Method	Tactic: Malware	Technique: PUP	Disposition: Prevention/Quarantine, process was blocked from execution and quarantine was attempted.	Scenario: NGAV	Description: This file is classified as Adware/PUP based on its SHA256 hash.	AV Hits: 0	Host Name: W-510965	Device Type: Workstation	Process ID: 250247425209	File Name: tftpd32.exe	Command Line: ""C:\Kyle\tftpd32.452\tftpd32.exe"" 	SHA256: c34aa849239c81fcf97eb9e15c5f34f70a4d6cfcc0b0e88223186819832d2b7a	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/5cab9eea06474e249f8343a0b8445575/107375818211?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651862544,1651869744
87a24226f33a42d1a19c24053061654c,5cab9eea06474e249f8343a0b8445575,W-510965,107375818211,Low,Falcon Detection Method,Malware,PUP,245031590481,explorer.exe,A file classified as Adware/PUP based on its SHA256 hash was written to the file-system. The file was quarantined.,Company X,06/05/22 19:39,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/5cab9eea06474e249f8343a0b8445575/107375818211?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,245029490654,C:\WINDOWS\Explorer.EXE,5d7cb52e9a35f4af3b3592bbc69ca64d,3002e2f77ede59adb1439b33f55f5da4160e6ecd380255495ec1cea79e75faf4,marr4520,"Detection, standard detection.","Severity: Low	Objective: Falcon Detection Method	Tactic: Malware	Technique: PUP	Disposition: Detection, standard detection.	Scenario: NGAV	Description: A file classified as Adware/PUP based on its SHA256 hash was written to the file-system. The file was quarantined.	AV Hits: 0	Host Name: W-510965	Device Type: Workstation	Process ID: 245031590481	File Name: explorer.exe	Command Line: C:\WINDOWS\Explorer.EXE	SHA256: 3002e2f77ede59adb1439b33f55f5da4160e6ecd380255495ec1cea79e75faf4	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/5cab9eea06474e249f8343a0b8445575/107375818211?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651862343,1651869543
87a24226f33a42d1a19c24053061654c,0665424e4b434059a6171eade5037840,W-524009,1035088515704,Medium,Keep Access,Persistence,Office Template Macros,1893711766353,EXCEL.EXE,Excel wrote a suspicious file to the XLSTART or Office\Recent directory. This can be indicative of malware attempting to establish persistence via Excel. Investigate the XLSTART and Office\Recent directories for unexpected .xls and .lnk files.,Company X,06/05/22 18:23,Known Malware,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/0665424e4b434059a6171eade5037840/1035088515704?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1886763724365,"""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /dde",27170fe19d0b81218c9108d332ea0b02,66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0,BROC0375,"Detection, standard detection.","Severity: Medium	Objective: Keep Access	Tactic: Persistence	Technique: Office Template Macros	Disposition: Detection, standard detection.	Scenario: Known Malware	Description: Excel wrote a suspicious file to the XLSTART or Office\Recent directory. This can be indicative of malware attempting to establish persistence via Excel. Investigate the XLSTART and Office\Recent directories for unexpected .xls and .lnk files.	AV Hits: 0	Host Name: W-524009	Device Type: Workstation	Process ID: 1893711766353	File Name: EXCEL.EXE	Command Line: ""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /dde	SHA256: 66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/0665424e4b434059a6171eade5037840/1035088515704?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651857790,1651864990
87a24226f33a42d1a19c24053061654c,ab819a2ba04f4f569887079910ceb2e8,W-512889,309238768707,Medium,Keep Access,Persistence,Office Template Macros,1172690432878,EXCEL.EXE,Excel wrote a suspicious file to the XLSTART or Office\Recent directory. This can be indicative of malware attempting to establish persistence via Excel. Investigate the XLSTART and Office\Recent directories for unexpected .xls and .lnk files.,Company X,06/05/22 18:08,Known Malware,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ab819a2ba04f4f569887079910ceb2e8/309238768707?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1165281432026,"""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /dde",27170fe19d0b81218c9108d332ea0b02,66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0,BROC0257,"Detection, standard detection.","Severity: Medium	Objective: Keep Access	Tactic: Persistence	Technique: Office Template Macros	Disposition: Detection, standard detection.	Scenario: Known Malware	Description: Excel wrote a suspicious file to the XLSTART or Office\Recent directory. This can be indicative of malware attempting to establish persistence via Excel. Investigate the XLSTART and Office\Recent directories for unexpected .xls and .lnk files.	AV Hits: 0	Host Name: W-512889	Device Type: Workstation	Process ID: 1172690432878	File Name: EXCEL.EXE	Command Line: ""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /dde	SHA256: 66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ab819a2ba04f4f569887079910ceb2e8/309238768707?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651856894,1651864094
87a24226f33a42d1a19c24053061654c,ff76fbdad3214b1ea2654e1ecb9b8604,V-600680,137439923473,Medium,Follow Through,Impact,Inhibit System Recovery,627198897563,sysprep.exe,A process attempted to delete a Volume Shadow Snapshot.,Company X,06/05/22 16:32,Ransomware,ignored,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ff76fbdad3214b1ea2654e1ecb9b8604/137439923473?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,627172010247,C:\windows\system32\sysprep\sysprep.exe /quiet /generalize /oobe /reboot /unattend:C:\WINDOWS\Panther\unattend.xml ,6bd9aecd5d43133e4046dd6ee22611d3,c723d7dcb559386d16be57498185fcf17ff8f68ff952f4add84cef6ecb58d672,V-600680$,"Detection, operation would have been blocked if related prevention policy setting was enabled.","Severity: Medium	Objective: Follow Through	Tactic: Impact	Technique: Inhibit System Recovery	Disposition: Detection, operation would have been blocked if related prevention policy setting was enabled.	Scenario: Ransomware	Description: A process attempted to delete a Volume Shadow Snapshot.	AV Hits: 0	Host Name: V-600680	Device Type: Workstation	Process ID: 627198897563	File Name: sysprep.exe	Command Line: C:\windows\system32\sysprep\sysprep.exe /quiet /generalize /oobe /reboot /unattend:C:\WINDOWS\Panther\unattend.xml 	SHA256: c723d7dcb559386d16be57498185fcf17ff8f68ff952f4add84cef6ecb58d672	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ff76fbdad3214b1ea2654e1ecb9b8604/137439923473?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651851174,1651858374
87a24226f33a42d1a19c24053061654c,ff76fbdad3214b1ea2654e1ecb9b8604,V-600680,137439923473,Medium,Follow Through,Impact,Inhibit System Recovery,627198897563,sysprep.exe,A process attempted to hide a Volume Shadow Snapshot.,Company X,06/05/22 16:32,Ransomware,ignored,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ff76fbdad3214b1ea2654e1ecb9b8604/137439923473?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,627172010247,C:\windows\system32\sysprep\sysprep.exe /quiet /generalize /oobe /reboot /unattend:C:\WINDOWS\Panther\unattend.xml ,6bd9aecd5d43133e4046dd6ee22611d3,c723d7dcb559386d16be57498185fcf17ff8f68ff952f4add84cef6ecb58d672,V-600680$,"Detection, operation would have been blocked if related prevention policy setting was enabled.","Severity: Medium	Objective: Follow Through	Tactic: Impact	Technique: Inhibit System Recovery	Disposition: Detection, operation would have been blocked if related prevention policy setting was enabled.	Scenario: Ransomware	Description: A process attempted to hide a Volume Shadow Snapshot.	AV Hits: 0	Host Name: V-600680	Device Type: Workstation	Process ID: 627198897563	File Name: sysprep.exe	Command Line: C:\windows\system32\sysprep\sysprep.exe /quiet /generalize /oobe /reboot /unattend:C:\WINDOWS\Panther\unattend.xml 	SHA256: c723d7dcb559386d16be57498185fcf17ff8f68ff952f4add84cef6ecb58d672	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ff76fbdad3214b1ea2654e1ecb9b8604/137439923473?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651851174,1651858374
87a24226f33a42d1a19c24053061654c,f35958ae7a0541beab3bea9452e83dc7,W-525492,244834904861,Medium,Keep Access,Persistence,Office Template Macros,2311889302707,EXCEL.EXE,Excel wrote a suspicious file to the XLSTART or Office\Recent directory. This can be indicative of malware attempting to establish persistence via Excel. Investigate the XLSTART and Office\Recent directories for unexpected .xls and .lnk files.,Company X,06/05/22 15:50,Known Malware,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/f35958ae7a0541beab3bea9452e83dc7/244834904861?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,2225171899584,"""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /dde",27170fe19d0b81218c9108d332ea0b02,66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0,RLima,"Detection, standard detection.","Severity: Medium	Objective: Keep Access	Tactic: Persistence	Technique: Office Template Macros	Disposition: Detection, standard detection.	Scenario: Known Malware	Description: Excel wrote a suspicious file to the XLSTART or Office\Recent directory. This can be indicative of malware attempting to establish persistence via Excel. Investigate the XLSTART and Office\Recent directories for unexpected .xls and .lnk files.	AV Hits: 0	Host Name: W-525492	Device Type: Workstation	Process ID: 2311889302707	File Name: EXCEL.EXE	Command Line: ""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /dde	SHA256: 66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/f35958ae7a0541beab3bea9452e83dc7/244834904861?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651848634,1651855834
87a24226f33a42d1a19c24053061654c,9870b3c5e4544000b6241f74fec6061d,W-524294,244814813133,Medium,Keep Access,Persistence,Office Template Macros,1646241516405,EXCEL.EXE,Excel wrote a suspicious file to the XLSTART or Office\Recent directory. This can be indicative of malware attempting to establish persistence via Excel. Investigate the XLSTART and Office\Recent directories for unexpected .xls and .lnk files.,Company X,06/05/22 14:05,Known Malware,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/9870b3c5e4544000b6241f74fec6061d/244814813133?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1645221965159,"""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /dde",27170fe19d0b81218c9108d332ea0b02,66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0,PTPOCAM,"Detection, standard detection.","Severity: Medium	Objective: Keep Access	Tactic: Persistence	Technique: Office Template Macros	Disposition: Detection, standard detection.	Scenario: Known Malware	Description: Excel wrote a suspicious file to the XLSTART or Office\Recent directory. This can be indicative of malware attempting to establish persistence via Excel. Investigate the XLSTART and Office\Recent directories for unexpected .xls and .lnk files.	AV Hits: 0	Host Name: W-524294	Device Type: Workstation	Process ID: 1646241516405	File Name: EXCEL.EXE	Command Line: ""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /dde	SHA256: 66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/9870b3c5e4544000b6241f74fec6061d/244814813133?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651842334,1651849534
87a24226f33a42d1a19c24053061654c,964a3acaeb2241368b6adf0f8800df1d,W-511650,227634723118,Medium,Keep Access,Persistence,Office Template Macros,2436036241461,EXCEL.EXE,Excel wrote a suspicious file to the XLSTART or Office\Recent directory. This can be indicative of malware attempting to establish persistence via Excel. Investigate the XLSTART and Office\Recent directories for unexpected .xls and .lnk files.,Company X,06/05/22 13:28,Known Malware,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/964a3acaeb2241368b6adf0f8800df1d/227634723118?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,2436034330481,"""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /h /dde ""http://brcur0001/sites/pbl/Laboratrio/Controle%20de%20Processo/Central%20CT(IP21)%20-%202021-22.xlsm""",27170fe19d0b81218c9108d332ea0b02,66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0,BRTC0026,"Detection, standard detection.","Severity: Medium	Objective: Keep Access	Tactic: Persistence	Technique: Office Template Macros	Disposition: Detection, standard detection.	Scenario: Known Malware	Description: Excel wrote a suspicious file to the XLSTART or Office\Recent directory. This can be indicative of malware attempting to establish persistence via Excel. Investigate the XLSTART and Office\Recent directories for unexpected .xls and .lnk files.	AV Hits: 0	Host Name: W-511650	Device Type: Workstation	Process ID: 2436036241461	File Name: EXCEL.EXE	Command Line: ""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /h /dde ""http://brcur0001/sites/pbl/Laboratrio/Controle%20de%20Processo/Central%20CT(IP21)%20-%202021-22.xlsm""	SHA256: 66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/964a3acaeb2241368b6adf0f8800df1d/227634723118?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651840099,1651847299
87a24226f33a42d1a19c24053061654c,b83348da6fc44e23a97f166dc587e630,W-502650,287763789510,Medium,Keep Access,Persistence,Office Template Macros,3352348444916,EXCEL.EXE,Excel wrote a suspicious file to the XLSTART or Office\Recent directory. This can be indicative of malware attempting to establish persistence via Excel. Investigate the XLSTART and Office\Recent directories for unexpected .xls and .lnk files.,Company X,06/05/22 13:22,Known Malware,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/b83348da6fc44e23a97f166dc587e630/287763789510?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,3352347308332,"""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /h /dde ""http://brcur0001/sites/pbl/Laboratrio/Controle%20de%20Processo/Central%20CT(IP21)%20-%202021-22.xlsm""",27170fe19d0b81218c9108d332ea0b02,66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0,BRTC0026,"Detection, standard detection.","Severity: Medium	Objective: Keep Access	Tactic: Persistence	Technique: Office Template Macros	Disposition: Detection, standard detection.	Scenario: Known Malware	Description: Excel wrote a suspicious file to the XLSTART or Office\Recent directory. This can be indicative of malware attempting to establish persistence via Excel. Investigate the XLSTART and Office\Recent directories for unexpected .xls and .lnk files.	AV Hits: 0	Host Name: W-502650	Device Type: Workstation	Process ID: 3352348444916	File Name: EXCEL.EXE	Command Line: ""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /h /dde ""http://brcur0001/sites/pbl/Laboratrio/Controle%20de%20Processo/Central%20CT(IP21)%20-%202021-22.xlsm""	SHA256: 66cb80df00d620c824c075b2cca9a19f250103ca8861f2b8b6f18f033952e6b0	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/b83348da6fc44e23a97f166dc587e630/287763789510?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651839773,1651846973
87a24226f33a42d1a19c24053061654c,b623d271d1904df18e96dfabd099edba,629B78D812EE4E9,4.19925076492801E+017,High,Keep Access,Defense Evasion,Disable or Modify Tools,4.19925076455052E+017,reg.exe,A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.,Company X,06/05/22 13:04,Suspicious Activity,false_positive,0,Server,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/b623d271d1904df18e96dfabd099edba/419925076492800739?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,4.19925076082808E+017,"reg  ADD HKEY_LOCAL_MACHINE\SYSTEM\CrowdStrike\{9b03c1d9-3138-44ed-9fae-d9f4c034b88d}\{16e0423f-7058-48c9-a204-725362b67639}\Default /v AG /t REG_BINARY /d """" /f",59a22fa6cf85026bb6bc69a1add75c50,9e28034ce3aeea6951f790f8997df44cfbf80beff9fb17413dba317016a716ad,ImageBuilderAdmin,Policy Disabled + Registry Operation Blocked,"Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Disable or Modify Tools	Disposition: Policy Disabled + Registry Operation Blocked	Scenario: Suspicious Activity	Description: A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.	AV Hits: 0	Host Name: 629B78D812EE4E9	Device Type: Server	Process ID: 419925076455052053	File Name: reg.exe	Command Line: reg  ADD HKEY_LOCAL_MACHINE\SYSTEM\CrowdStrike\{9b03c1d9-3138-44ed-9fae-d9f4c034b88d}\{16e0423f-7058-48c9-a204-725362b67639}\Default /v AG /t REG_BINARY /d """" /f	SHA256: 9e28034ce3aeea6951f790f8997df44cfbf80beff9fb17413dba317016a716ad	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/b623d271d1904df18e96dfabd099edba/419925076492800739?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651838680,1651845880
